SampleID,OlinkID,UniProt,Assay,Panel,NPX,LOD,QC_Warning,PlateID,SampleQC,BelowLOD,MissingFreq
S021,OID10153,P10153,Protein_153,Olink Cardiometabolic,9.6825,7.8832,Pass,Plate_D,Pass,False,0.0
S021,OID10154,P10154,Protein_154,Olink Neurology,9.0082,7.0258,Pass,Plate_D,Pass,False,0.0
S021,OID10155,P10155,Protein_155,Olink Oncology,7.0239,5.4916,Pass,Plate_D,Pass,False,0.041666666666666664
S021,OID10156,P10156,Protein_156,Olink Inflammation,8.813,6.3573,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10157,P10157,Protein_157,Olink Cardiometabolic,7.9018,6.341,Pass,Plate_D,Pass,False,0.0
S021,OID10158,P10158,Protein_158,Olink Neurology,8.6879,6.7777,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10159,P10159,Protein_159,Olink Oncology,7.1048,5.071,Pass,Plate_D,Pass,False,0.0
S021,OID10160,P10160,Protein_160,Olink Inflammation,7.5211,6.0481,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10161,P10161,Protein_161,Olink Cardiometabolic,9.0349,7.2505,Pass,Plate_D,Pass,False,0.0
S021,OID10162,P10162,Protein_162,Olink Neurology,8.1569,6.9794,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10163,P10163,Protein_163,Olink Oncology,9.0378,7.5085,Pass,Plate_D,Pass,False,0.03125
S021,OID10164,P10164,Protein_164,Olink Inflammation,9.6475,7.9562,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10165,P10165,Protein_165,Olink Cardiometabolic,9.1775,7.4328,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10166,P10166,Protein_166,Olink Neurology,9.8464,8.2296,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10167,P10167,Protein_167,Olink Oncology,8.1875,6.6227,Pass,Plate_D,Pass,False,0.0
S021,OID10168,P10168,Protein_168,Olink Inflammation,9.0024,7.3878,Pass,Plate_D,Pass,False,0.0
S021,OID10169,P10169,Protein_169,Olink Cardiometabolic,8.2083,6.5105,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10170,P10170,Protein_170,Olink Neurology,7.7042,6.0699,Pass,Plate_D,Pass,False,0.03125
S021,OID10171,P10171,Protein_171,Olink Oncology,9.841,7.6761,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10172,P10172,Protein_172,Olink Inflammation,8.0644,6.3155,Pass,Plate_D,Pass,False,0.0
S021,OID10173,P10173,Protein_173,Olink Cardiometabolic,7.1849,4.8917,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10174,P10174,Protein_174,Olink Neurology,10.5372,8.5713,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10175,P10175,Protein_175,Olink Oncology,8.4405,6.5845,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10176,P10176,Protein_176,Olink Inflammation,9.5855,7.3663,Pass,Plate_D,Pass,False,0.0
S021,OID10177,P10177,Protein_177,Olink Cardiometabolic,8.1351,7.5171,Pass,Plate_D,Pass,False,0.0
S021,OID10178,P10178,Protein_178,Olink Neurology,7.3844,5.9586,Pass,Plate_D,Pass,False,0.041666666666666664
S021,OID10179,P10179,Protein_179,Olink Oncology,9.5492,8.1071,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10180,P10180,Protein_180,Olink Inflammation,7.7967,6.3492,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10181,P10181,Protein_181,Olink Cardiometabolic,8.2618,7.163,Pass,Plate_D,Pass,False,0.03125
S021,OID10182,P10182,Protein_182,Olink Neurology,7.3883,6.6033,Pass,Plate_D,Pass,False,0.0
S021,OID10183,P10183,Protein_183,Olink Oncology,8.3669,6.6969,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10184,P10184,Protein_184,Olink Inflammation,9.5769,6.664,Warning,Plate_D,Pass,False,0.03125
S021,OID10185,P10185,Protein_185,Olink Cardiometabolic,9.5086,8.1044,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10186,P10186,Protein_186,Olink Neurology,8.9045,6.6897,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10187,P10187,Protein_187,Olink Oncology,8.1693,6.3491,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10188,P10188,Protein_188,Olink Inflammation,10.5918,8.1581,Warning,Plate_D,Pass,False,0.041666666666666664
S021,OID10189,P10189,Protein_189,Olink Cardiometabolic,8.5668,6.5425,Pass,Plate_D,Pass,False,0.0
S021,OID10190,P10190,Protein_190,Olink Neurology,7.05,5.428,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10191,P10191,Protein_191,Olink Oncology,8.9193,6.7978,Pass,Plate_D,Pass,False,0.0
S021,OID10192,P10192,Protein_192,Olink Inflammation,7.844,5.8102,Pass,Plate_D,Pass,False,0.0
S021,OID10193,P10193,Protein_193,Olink Cardiometabolic,9.3823,7.6985,Pass,Plate_D,Pass,False,0.0
S021,OID10194,P10194,Protein_194,Olink Neurology,8.5738,7.1357,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10195,P10195,Protein_195,Olink Oncology,8.6962,6.8962,Pass,Plate_D,Pass,False,0.0
S021,OID10196,P10196,Protein_196,Olink Inflammation,8.1834,6.9768,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10197,P10197,Protein_197,Olink Cardiometabolic,8.3912,6.7076,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10198,P10198,Protein_198,Olink Neurology,8.736,7.4879,Pass,Plate_D,Pass,False,0.0
S021,OID10199,P10199,Protein_199,Olink Oncology,8.2482,6.393,Pass,Plate_D,Pass,False,0.0
S021,OID10200,P10200,Protein_200,Olink Inflammation,9.0831,8.5769,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10201,P10201,Protein_201,Olink Cardiometabolic,9.5581,7.7816,Pass,Plate_D,Pass,False,0.0
S021,OID10202,P10202,Protein_202,Olink Neurology,9.1843,7.2985,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10203,P10203,Protein_203,Olink Oncology,9.4806,8.2609,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10204,P10204,Protein_204,Olink Inflammation,9.5311,7.6744,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10205,P10205,Protein_205,Olink Cardiometabolic,9.3089,7.4207,Pass,Plate_D,Pass,False,0.0
S021,OID10206,P10206,Protein_206,Olink Neurology,9.7299,8.2773,Pass,Plate_D,Pass,False,0.0
S021,OID10207,P10207,Protein_207,Olink Oncology,8.5938,6.9844,Pass,Plate_D,Pass,False,0.0
S021,OID10208,P10208,Protein_208,Olink Inflammation,10.5364,8.7557,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10209,P10209,Protein_209,Olink Cardiometabolic,7.7179,6.7544,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10210,P10210,Protein_210,Olink Neurology,7.7607,6.0887,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10211,P10211,Protein_211,Olink Oncology,7.5598,6.4961,Pass,Plate_D,Pass,False,0.0
S021,OID10212,P10212,Protein_212,Olink Inflammation,8.4249,6.779,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10213,P10213,Protein_213,Olink Cardiometabolic,9.4171,8.4518,Pass,Plate_D,Pass,False,0.0
S021,OID10214,P10214,Protein_214,Olink Neurology,8.4202,6.6174,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10215,P10215,Protein_215,Olink Oncology,9.2585,7.7146,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10216,P10216,Protein_216,Olink Inflammation,7.9075,6.2641,Pass,Plate_D,Pass,False,0.0
S021,OID10217,P10217,Protein_217,Olink Cardiometabolic,7.3129,5.7232,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10218,P10218,Protein_218,Olink Neurology,8.1438,5.5895,Pass,Plate_D,Pass,False,0.0
S021,OID10219,P10219,Protein_219,Olink Oncology,6.9928,4.8837,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10220,P10220,Protein_220,Olink Inflammation,9.2083,7.4272,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10221,P10221,Protein_221,Olink Cardiometabolic,9.3386,7.8705,Pass,Plate_D,Pass,False,0.0
S021,OID10222,P10222,Protein_222,Olink Neurology,7.3968,5.5894,Pass,Plate_D,Pass,False,0.0
S021,OID10223,P10223,Protein_223,Olink Oncology,8.6367,6.7715,Pass,Plate_D,Pass,False,0.0
S021,OID10224,P10224,Protein_224,Olink Inflammation,8.6415,6.8176,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10225,P10225,Protein_225,Olink Cardiometabolic,8.2575,6.9204,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10226,P10226,Protein_226,Olink Neurology,9.5856,8.4245,Pass,Plate_D,Pass,False,0.0
S021,OID10227,P10227,Protein_227,Olink Oncology,8.2349,7.3314,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10228,P10228,Protein_228,Olink Inflammation,7.8126,5.818,Warning,Plate_D,Pass,False,0.020833333333333332
S021,OID10229,P10229,Protein_229,Olink Cardiometabolic,8.8261,7.1161,Warning,Plate_D,Pass,False,0.020833333333333332
S021,OID10230,P10230,Protein_230,Olink Neurology,9.1272,6.9834,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10231,P10231,Protein_231,Olink Oncology,9.2554,7.3361,Warning,Plate_D,Pass,False,0.0
S021,OID10232,P10232,Protein_232,Olink Inflammation,8.7629,7.3315,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10233,P10233,Protein_233,Olink Cardiometabolic,9.8466,7.3057,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10234,P10234,Protein_234,Olink Neurology,7.1677,5.8246,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10235,P10235,Protein_235,Olink Oncology,9.5794,7.5197,Pass,Plate_D,Pass,False,0.0
S021,OID10236,P10236,Protein_236,Olink Inflammation,10.6135,8.9156,Pass,Plate_D,Pass,False,0.010416666666666666
S021,OID10237,P10237,Protein_237,Olink Cardiometabolic,9.8848,8.4505,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10238,P10238,Protein_238,Olink Neurology,10.2327,8.4085,Pass,Plate_D,Pass,False,0.020833333333333332
S021,OID10239,P10239,Protein_239,Olink Oncology,9.2576,7.1772,Pass,Plate_D,Pass,False,0.010416666666666666
S022,OID10000,P10000,Protein_000,Olink Inflammation,6.7427,5.5231,Pass,Plate_C,Pass,False,0.03125
S022,OID10001,P10001,Protein_001,Olink Cardiometabolic,9.9395,8.09,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10002,P10002,Protein_002,Olink Neurology,7.89,6.8487,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10003,P10003,Protein_003,Olink Oncology,9.4258,7.8831,Pass,Plate_C,Pass,False,0.0
S022,OID10004,P10004,Protein_004,Olink Inflammation,8.2896,7.1049,Pass,Plate_C,Pass,False,0.0
S022,OID10005,P10005,Protein_005,Olink Cardiometabolic,7.9391,6.3931,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10006,P10006,Protein_006,Olink Neurology,8.8228,7.7074,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10007,P10007,Protein_007,Olink Oncology,9.4184,8.2111,Pass,Plate_C,Pass,False,0.0
S022,OID10008,P10008,Protein_008,Olink Inflammation,8.5755,6.9966,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10009,P10009,Protein_009,Olink Cardiometabolic,8.4611,7.3874,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10010,P10010,Protein_010,Olink Neurology,7.6522,5.8587,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10011,P10011,Protein_011,Olink Oncology,9.1961,7.5299,Pass,Plate_C,Pass,False,0.0
S022,OID10012,P10012,Protein_012,Olink Inflammation,8.8404,7.7833,Pass,Plate_C,Pass,False,0.0
S022,OID10013,P10013,Protein_013,Olink Cardiometabolic,9.1401,7.1981,Pass,Plate_C,Pass,False,0.0
S022,OID10014,P10014,Protein_014,Olink Neurology,8.694,6.6008,Warning,Plate_C,Pass,False,0.03125
S022,OID10015,P10015,Protein_015,Olink Oncology,8.4989,6.2981,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10016,P10016,Protein_016,Olink Inflammation,7.2478,6.0872,Pass,Plate_C,Pass,False,0.0
S022,OID10017,P10017,Protein_017,Olink Cardiometabolic,5.5959,5.9235,Pass,Plate_C,Pass,True,0.010416666666666666
S022,OID10018,P10018,Protein_018,Olink Neurology,9.2334,6.4049,Warning,Plate_C,Pass,False,0.041666666666666664
S022,OID10019,P10019,Protein_019,Olink Oncology,8.1454,7.3558,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10020,P10020,Protein_020,Olink Inflammation,7.3069,6.0896,Pass,Plate_C,Pass,False,0.03125
S022,OID10021,P10021,Protein_021,Olink Cardiometabolic,6.2974,5.7125,Pass,Plate_C,Pass,False,0.0
S022,OID10022,P10022,Protein_022,Olink Neurology,8.7787,6.4004,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10023,P10023,Protein_023,Olink Oncology,8.2319,6.4542,Pass,Plate_C,Pass,False,0.03125
S022,OID10024,P10024,Protein_024,Olink Inflammation,9.6597,8.4935,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10025,P10025,Protein_025,Olink Cardiometabolic,8.791,7.3703,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10026,P10026,Protein_026,Olink Neurology,7.6833,6.547,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10027,P10027,Protein_027,Olink Oncology,6.5836,6.0859,Pass,Plate_C,Pass,False,0.03125
S022,OID10028,P10028,Protein_028,Olink Inflammation,7.7088,6.8756,Pass,Plate_C,Pass,False,0.03125
S022,OID10029,P10029,Protein_029,Olink Cardiometabolic,7.8196,6.0532,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10030,P10030,Protein_030,Olink Neurology,8.5717,6.7281,Pass,Plate_C,Pass,False,0.0
S022,OID10031,P10031,Protein_031,Olink Oncology,8.8775,6.9681,Pass,Plate_C,Pass,False,0.0
S022,OID10032,P10032,Protein_032,Olink Inflammation,8.3463,6.7986,Pass,Plate_C,Pass,False,0.041666666666666664
S022,OID10033,P10033,Protein_033,Olink Cardiometabolic,8.6261,6.8708,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10034,P10034,Protein_034,Olink Neurology,8.5478,7.3274,Pass,Plate_C,Pass,False,0.03125
S022,OID10035,P10035,Protein_035,Olink Oncology,7.5512,6.379,Pass,Plate_C,Pass,False,0.0
S022,OID10036,P10036,Protein_036,Olink Inflammation,8.5509,7.4357,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10037,P10037,Protein_037,Olink Cardiometabolic,9.4,7.4765,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10038,P10038,Protein_038,Olink Neurology,8.3535,7.3754,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10039,P10039,Protein_039,Olink Oncology,7.1239,5.9315,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10040,P10040,Protein_040,Olink Inflammation,10.2927,8.3992,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10041,P10041,Protein_041,Olink Cardiometabolic,8.296,6.3635,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10042,P10042,Protein_042,Olink Neurology,10.4067,8.5967,Pass,Plate_C,Pass,False,0.03125
S022,OID10043,P10043,Protein_043,Olink Oncology,7.5262,6.4494,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10044,P10044,Protein_044,Olink Inflammation,8.7864,7.199,Warning,Plate_C,Pass,False,0.020833333333333332
S022,OID10045,P10045,Protein_045,Olink Cardiometabolic,10.1092,8.2195,Pass,Plate_C,Pass,False,0.0
S022,OID10046,P10046,Protein_046,Olink Neurology,6.7504,5.4364,Pass,Plate_C,Pass,False,0.03125
S022,OID10047,P10047,Protein_047,Olink Oncology,8.8054,6.5497,Pass,Plate_C,Pass,False,0.041666666666666664
S022,OID10048,P10048,Protein_048,Olink Inflammation,8.4295,7.3648,Pass,Plate_C,Pass,False,0.0
S022,OID10049,P10049,Protein_049,Olink Cardiometabolic,8.0459,6.5212,Pass,Plate_C,Pass,False,0.0
S022,OID10050,P10050,Protein_050,Olink Neurology,9.5027,7.7618,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10051,P10051,Protein_051,Olink Oncology,9.1039,7.0454,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10052,P10052,Protein_052,Olink Inflammation,9.4526,7.2466,Pass,Plate_C,Pass,False,0.0
S022,OID10053,P10053,Protein_053,Olink Cardiometabolic,9.3207,7.3135,Pass,Plate_C,Pass,False,0.0
S022,OID10054,P10054,Protein_054,Olink Neurology,6.7956,5.6901,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10055,P10055,Protein_055,Olink Oncology,8.5262,6.8274,Pass,Plate_C,Pass,False,0.03125
S022,OID10056,P10056,Protein_056,Olink Inflammation,8.1244,6.6293,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10057,P10057,Protein_057,Olink Cardiometabolic,7.9329,6.3719,Pass,Plate_C,Pass,False,0.0
S022,OID10058,P10058,Protein_058,Olink Neurology,8.2189,6.9521,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10059,P10059,Protein_059,Olink Oncology,9.5826,8.2822,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10060,P10060,Protein_060,Olink Inflammation,8.7867,7.3177,Pass,Plate_C,Pass,False,0.0
S022,OID10061,P10061,Protein_061,Olink Cardiometabolic,8.5452,6.8175,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10062,P10062,Protein_062,Olink Neurology,9.3771,7.6342,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10063,P10063,Protein_063,Olink Oncology,8.7295,6.9828,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10064,P10064,Protein_064,Olink Inflammation,7.3409,6.6945,Pass,Plate_C,Pass,False,0.0
S022,OID10065,P10065,Protein_065,Olink Cardiometabolic,8.6968,6.779,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10066,P10066,Protein_066,Olink Neurology,8.8013,8.2984,Pass,Plate_C,Pass,False,0.0
S022,OID10067,P10067,Protein_067,Olink Oncology,7.3455,6.7471,Pass,Plate_C,Pass,False,0.0
S022,OID10068,P10068,Protein_068,Olink Inflammation,8.4466,7.302,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10069,P10069,Protein_069,Olink Cardiometabolic,8.4265,7.6036,Pass,Plate_C,Pass,False,0.0
S022,OID10070,P10070,Protein_070,Olink Neurology,7.7769,6.0344,Pass,Plate_C,Pass,False,0.0
S022,OID10071,P10071,Protein_071,Olink Oncology,7.3532,6.2104,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10072,P10072,Protein_072,Olink Inflammation,7.6161,6.4913,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10073,P10073,Protein_073,Olink Cardiometabolic,9.0288,7.6334,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10074,P10074,Protein_074,Olink Neurology,7.237,6.0152,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10075,P10075,Protein_075,Olink Oncology,8.3279,7.0486,Pass,Plate_C,Pass,False,0.0625
S022,OID10076,P10076,Protein_076,Olink Inflammation,7.9977,6.7568,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10077,P10077,Protein_077,Olink Cardiometabolic,8.5556,7.6919,Pass,Plate_C,Pass,False,0.0
S022,OID10078,P10078,Protein_078,Olink Neurology,9.8707,8.4537,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10079,P10079,Protein_079,Olink Oncology,8.8855,8.198,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10080,P10080,Protein_080,Olink Inflammation,8.3273,6.6048,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10081,P10081,Protein_081,Olink Cardiometabolic,7.9727,6.9645,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10082,P10082,Protein_082,Olink Neurology,8.455,7.8323,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10083,P10083,Protein_083,Olink Oncology,9.1534,7.8973,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10084,P10084,Protein_084,Olink Inflammation,7.3046,6.1608,Pass,Plate_C,Pass,False,0.0
S022,OID10085,P10085,Protein_085,Olink Cardiometabolic,8.7726,7.1916,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10086,P10086,Protein_086,Olink Neurology,9.8959,7.9053,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10087,P10087,Protein_087,Olink Oncology,8.5111,7.1381,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10088,P10088,Protein_088,Olink Inflammation,8.7329,6.958,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10089,P10089,Protein_089,Olink Cardiometabolic,8.979,7.6688,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10090,P10090,Protein_090,Olink Neurology,8.8429,7.0534,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10091,P10091,Protein_091,Olink Oncology,9.468,7.692,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10092,P10092,Protein_092,Olink Inflammation,8.6109,6.8141,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10093,P10093,Protein_093,Olink Cardiometabolic,8.9951,7.4192,Pass,Plate_C,Pass,False,0.0
S022,OID10094,P10094,Protein_094,Olink Neurology,8.084,6.5456,Pass,Plate_C,Pass,False,0.0
S022,OID10095,P10095,Protein_095,Olink Oncology,8.8021,7.6617,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10096,P10096,Protein_096,Olink Inflammation,9.3268,8.0829,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10097,P10097,Protein_097,Olink Cardiometabolic,7.3633,5.85,Pass,Plate_C,Pass,False,0.052083333333333336
S022,OID10098,P10098,Protein_098,Olink Neurology,7.8299,5.6584,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10099,P10099,Protein_099,Olink Oncology,8.2231,6.7709,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10100,P10100,Protein_100,Olink Inflammation,8.2492,7.0711,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10101,P10101,Protein_101,Olink Cardiometabolic,9.8525,7.6569,Pass,Plate_C,Pass,False,0.041666666666666664
S022,OID10102,P10102,Protein_102,Olink Neurology,9.0385,7.1734,Pass,Plate_C,Pass,False,0.03125
S022,OID10103,P10103,Protein_103,Olink Oncology,9.2604,8.4063,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10104,P10104,Protein_104,Olink Inflammation,6.6764,4.92,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10105,P10105,Protein_105,Olink Cardiometabolic,8.3473,7.4989,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10106,P10106,Protein_106,Olink Neurology,8.4988,7.8417,Pass,Plate_C,Pass,False,0.0
S022,OID10107,P10107,Protein_107,Olink Oncology,8.3567,6.884,Pass,Plate_C,Pass,False,0.03125
S022,OID10108,P10108,Protein_108,Olink Inflammation,7.3586,6.0509,Pass,Plate_C,Pass,False,0.0
S022,OID10109,P10109,Protein_109,Olink Cardiometabolic,8.4327,6.6014,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10110,P10110,Protein_110,Olink Neurology,9.7583,8.5742,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10111,P10111,Protein_111,Olink Oncology,8.8362,8.0155,Pass,Plate_C,Pass,False,0.03125
S022,OID10112,P10112,Protein_112,Olink Inflammation,9.6531,7.9548,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10113,P10113,Protein_113,Olink Cardiometabolic,9.159,7.3331,Pass,Plate_C,Pass,False,0.03125
S022,OID10114,P10114,Protein_114,Olink Neurology,8.2548,6.3741,Pass,Plate_C,Pass,False,0.0
S022,OID10115,P10115,Protein_115,Olink Oncology,8.1045,6.5584,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10116,P10116,Protein_116,Olink Inflammation,8.9776,7.561,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10117,P10117,Protein_117,Olink Cardiometabolic,7.8108,7.3917,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10118,P10118,Protein_118,Olink Neurology,6.9665,5.696,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10119,P10119,Protein_119,Olink Oncology,7.0823,5.7362,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10120,P10120,Protein_120,Olink Inflammation,8.1061,6.4214,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10121,P10121,Protein_121,Olink Cardiometabolic,7.2706,5.7445,Pass,Plate_C,Pass,False,0.0
S022,OID10122,P10122,Protein_122,Olink Neurology,7.2677,6.0221,Pass,Plate_C,Pass,False,0.03125
S022,OID10123,P10123,Protein_123,Olink Oncology,8.1529,6.5579,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10124,P10124,Protein_124,Olink Inflammation,8.3095,7.3933,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10125,P10125,Protein_125,Olink Cardiometabolic,9.3643,7.3251,Pass,Plate_C,Pass,False,0.0
S022,OID10126,P10126,Protein_126,Olink Neurology,7.4965,5.6724,Pass,Plate_C,Pass,False,0.010416666666666666
S022,OID10127,P10127,Protein_127,Olink Oncology,7.9803,7.2055,Pass,Plate_C,Pass,False,0.0
S022,OID10128,P10128,Protein_128,Olink Inflammation,7.9525,7.0566,Pass,Plate_C,Pass,False,0.03125
S022,OID10129,P10129,Protein_129,Olink Cardiometabolic,10.0546,8.6498,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10130,P10130,Protein_130,Olink Neurology,7.6913,6.5973,Pass,Plate_C,Pass,False,0.03125
S022,OID10131,P10131,Protein_131,Olink Oncology,,6.4631,Pass,Plate_C,Pass,True,0.03125
S022,OID10132,P10132,Protein_132,Olink Inflammation,9.2086,8.087,Pass,Plate_C,Pass,False,0.0
S022,OID10133,P10133,Protein_133,Olink Cardiometabolic,8.0045,6.6493,Pass,Plate_C,Pass,False,0.0
S022,OID10134,P10134,Protein_134,Olink Neurology,9.4441,7.6448,Pass,Plate_C,Pass,False,0.03125
S022,OID10135,P10135,Protein_135,Olink Oncology,7.3385,6.2036,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10136,P10136,Protein_136,Olink Inflammation,7.1972,5.8647,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10137,P10137,Protein_137,Olink Cardiometabolic,9.2143,7.4681,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10138,P10138,Protein_138,Olink Neurology,7.1285,7.3314,Pass,Plate_C,Pass,True,0.020833333333333332
S022,OID10139,P10139,Protein_139,Olink Oncology,8.4276,6.5489,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10140,P10140,Protein_140,Olink Inflammation,10.125,7.4842,Pass,Plate_C,Pass,False,0.0
S022,OID10141,P10141,Protein_141,Olink Cardiometabolic,7.9003,6.2133,Pass,Plate_C,Pass,False,0.020833333333333332
S022,OID10142,P10142,Protein_142,Olink Neurology,9.4672,8.2922,Pass,Plate_C,Pass,False,0.0
S022,OID10143,P10143,Protein_143,Olink Oncology,7.1666,6.3271,Warning,Plate_C,Pass,False,0.0
